flight_date,origin,destination,airline,price,currency
2025-07-19,ANF,PMC,LATAM,35911,CLP
2025-08-11,ANF,PMC,JetSmart,140242,CLP
2025-07-27,LSC,ANF,LATAM,51096,CLP
2025-08-04,PMC,IQQ,LATAM,25478,CLP
2025-07-20,SCL,IQQ,JetSmart,145700,CLP
2025-07-29,CJC,IQQ,LATAM,80480,CLP
2025-08-11,SCL,PMC,JetSmart,45776,CLP
2025-07-02,IQQ,SCL,JetSmart,96215,CLP
2025-08-13,CJC,PMC,Sky,55473,CLP
2025-07-24,IQQ,SCL,LATAM,59133,CLP
2025-08-09,ANF,LSC,JetSmart,59704,CLP
2025-07-16,ANF,SCL,Sky,44606,CLP
2025-07-19,IQQ,LSC,LATAM,20664,CLP
2025-07-09,PMC,IQQ,JetSmart,141550,CLP
2025-07-24,ANF,PMC,LATAM,125020,CLP
2025-07-07,PMC,LSC,Sky,128806,CLP
2025-07-09,CJC,LSC,LATAM,121783,CLP
2025-08-08,PMC,LSC,LATAM,37213,CLP
2025-07-16,SCL,LSC,JetSmart,130964,CLP
2025-08-04,PMC,ANF,JetSmart,131954,CLP
2025-08-14,CJC,ANF,LATAM,31393,CLP
2025-07-13,SCL,ANF,Sky,61519,CLP
2025-07-14,PMC,ANF,JetSmart,86937,CLP
2025-07-15,IQQ,ANF,LATAM,58293,CLP
2025-07-04,PMC,ANF,JetSmart,98550,CLP
2025-07-23,ANF,LSC,LATAM,42330,CLP
2025-08-05,ANF,IQQ,Sky,36316,CLP
2025-08-14,SCL,LSC,JetSmart,21097,CLP
2025-07-21,LSC,IQQ,JetSmart,84979,CLP
2025-07-19,LSC,CJC,LATAM,84758,CLP
2025-07-08,ANF,CJC,JetSmart,74196,CLP
2025-07-30,IQQ,ANF,Sky,43700,CLP
2025-07-22,ANF,IQQ,Sky,79492,CLP
2025-07-04,ANF,IQQ,Sky,126342,CLP
2025-07-28,SCL,LSC,Sky,111853,CLP
2025-07-26,PMC,ANF,Sky,107074,CLP
2025-07-28,SCL,LSC,LATAM,50490,CLP
2025-07-07,IQQ,LSC,JetSmart,75720,CLP
2025-08-08,SCL,PMC,Sky,55484,CLP
2025-07-31,CJC,LSC,LATAM,68722,CLP
2025-07-08,PMC,SCL,LATAM,90365,CLP
2025-07-17,CJC,PMC,Sky,38006,CLP
2025-07-05,SCL,CJC,JetSmart,143368,CLP
2025-08-07,LSC,PMC,Sky,59089,CLP
2025-07-20,ANF,IQQ,Sky,99393,CLP
2025-07-18,LSC,ANF,Sky,124347,CLP
2025-07-29,IQQ,SCL,LATAM,70848,CLP
2025-07-18,ANF,LSC,Sky,60248,CLP
2025-07-12,SCL,IQQ,LATAM,124965,CLP
2025-07-05,SCL,IQQ,LATAM,147707,CLP
2025-07-18,LSC,PMC,Sky,22441,CLP
2025-07-06,ANF,CJC,Sky,132959,CLP
2025-08-07,ANF,IQQ,Sky,69273,CLP
2025-07-21,ANF,IQQ,JetSmart,87231,CLP
2025-08-04,PMC,ANF,JetSmart,137415,CLP
2025-08-01,ANF,PMC,Sky,91473,CLP
2025-08-07,ANF,LSC,Sky,15616,CLP
2025-07-27,ANF,CJC,LATAM,115064,CLP
2025-08-03,ANF,LSC,LATAM,28947,CLP
2025-07-22,ANF,IQQ,LATAM,129260,CLP
2025-07-23,LSC,PMC,Sky,120854,CLP
2025-07-01,PMC,LSC,JetSmart,128356,CLP
2025-07-17,CJC,PMC,LATAM,66974,CLP
2025-07-20,CJC,ANF,JetSmart,40226,CLP
2025-08-15,ANF,LSC,JetSmart,92900,CLP
2025-07-05,CJC,LSC,Sky,55158,CLP
2025-08-05,CJC,PMC,LATAM,56235,CLP
2025-08-14,PMC,LSC,Sky,104753,CLP
2025-07-24,PMC,SCL,JetSmart,40140,CLP
2025-07-31,IQQ,SCL,JetSmart,114564,CLP
2025-07-05,IQQ,SCL,Sky,109721,CLP
2025-07-03,ANF,LSC,Sky,56493,CLP
2025-07-19,PMC,IQQ,Sky,60079,CLP
2025-08-14,SCL,CJC,LATAM,54857,CLP
2025-08-14,IQQ,ANF,LATAM,92071,CLP
2025-07-04,PMC,IQQ,LATAM,118086,CLP
2025-07-06,IQQ,LSC,Sky,111170,CLP
2025-07-28,IQQ,CJC,LATAM,138185,CLP
2025-07-06,LSC,PMC,LATAM,115768,CLP
2025-08-15,PMC,LSC,JetSmart,144896,CLP
2025-07-03,PMC,CJC,LATAM,143815,CLP
2025-07-01,ANF,LSC,LATAM,28582,CLP
2025-07-28,LSC,PMC,LATAM,134638,CLP
2025-07-17,LSC,PMC,Sky,107013,CLP
2025-07-31,IQQ,SCL,JetSmart,45643,CLP
2025-08-15,SCL,IQQ,LATAM,115611,CLP
2025-07-06,ANF,LSC,LATAM,69805,CLP
2025-07-16,CJC,IQQ,Sky,60843,CLP
2025-07-24,SCL,IQQ,LATAM,64665,CLP
2025-08-10,LSC,ANF,Sky,57377,CLP
2025-07-24,PMC,LSC,JetSmart,92321,CLP
2025-07-02,CJC,SCL,LATAM,117559,CLP
2025-07-15,CJC,SCL,LATAM,46836,CLP
2025-08-13,LSC,SCL,LATAM,141452,CLP
2025-07-04,CJC,SCL,Sky,33567,CLP
2025-08-06,LSC,SCL,JetSmart,29621,CLP
2025-07-08,IQQ,ANF,Sky,80071,CLP
2025-07-06,PMC,ANF,Sky,27835,CLP
2025-08-05,CJC,SCL,JetSmart,140910,CLP
2025-07-17,IQQ,LSC,JetSmart,46365,CLP
2025-08-02,IQQ,CJC,JetSmart,88261,CLP
2025-08-10,IQQ,LSC,LATAM,38534,CLP
2025-07-17,PMC,IQQ,JetSmart,146732,CLP
2025-07-17,SCL,IQQ,LATAM,149817,CLP
2025-07-02,IQQ,ANF,JetSmart,132470,CLP
2025-07-11,SCL,PMC,LATAM,35095,CLP
2025-08-10,IQQ,ANF,LATAM,74234,CLP
2025-07-28,SCL,CJC,LATAM,126477,CLP
2025-07-18,ANF,PMC,LATAM,112294,CLP
2025-07-16,PMC,LSC,LATAM,62922,CLP
2025-07-05,SCL,PMC,LATAM,25368,CLP
2025-08-14,CJC,ANF,Sky,92662,CLP
2025-08-02,SCL,ANF,Sky,92253,CLP
2025-07-15,LSC,SCL,JetSmart,92620,CLP
2025-07-31,CJC,IQQ,JetSmart,112026,CLP
2025-07-05,CJC,LSC,Sky,88265,CLP
2025-07-09,IQQ,LSC,Sky,52012,CLP
2025-07-31,IQQ,LSC,LATAM,83807,CLP
2025-08-08,SCL,ANF,Sky,35450,CLP
2025-07-21,CJC,LSC,LATAM,146806,CLP
2025-07-26,IQQ,CJC,Sky,77019,CLP
2025-07-28,LSC,PMC,LATAM,69238,CLP
2025-08-05,IQQ,ANF,JetSmart,93573,CLP
2025-07-03,ANF,SCL,JetSmart,142223,CLP
2025-08-11,ANF,CJC,Sky,70789,CLP
2025-07-22,SCL,IQQ,LATAM,131850,CLP
2025-07-05,PMC,LSC,LATAM,37830,CLP
2025-07-29,IQQ,PMC,LATAM,69569,CLP
2025-07-07,IQQ,PMC,LATAM,63010,CLP
2025-07-06,IQQ,LSC,LATAM,38851,CLP
2025-07-19,CJC,ANF,LATAM,28763,CLP
2025-07-10,CJC,PMC,JetSmart,137949,CLP
2025-08-02,IQQ,ANF,Sky,20467,CLP
2025-08-08,SCL,CJC,LATAM,16113,CLP
2025-07-06,ANF,IQQ,JetSmart,108834,CLP
2025-07-29,PMC,IQQ,LATAM,38929,CLP
2025-07-26,IQQ,LSC,LATAM,122825,CLP
2025-08-07,ANF,LSC,JetSmart,61219,CLP
2025-07-26,CJC,IQQ,JetSmart,59438,CLP
2025-07-13,IQQ,ANF,JetSmart,29681,CLP
2025-07-01,CJC,PMC,LATAM,35039,CLP
2025-08-11,ANF,LSC,LATAM,137870,CLP
2025-07-10,PMC,SCL,Sky,79828,CLP
2025-07-23,SCL,IQQ,JetSmart,137620,CLP
2025-07-05,PMC,CJC,LATAM,89188,CLP
2025-08-15,IQQ,PMC,JetSmart,100516,CLP
2025-08-11,LSC,IQQ,LATAM,111631,CLP
2025-07-26,SCL,CJC,LATAM,110205,CLP
2025-08-13,LSC,PMC,Sky,15276,CLP
2025-07-26,CJC,ANF,JetSmart,113549,CLP
2025-07-30,SCL,ANF,Sky,53199,CLP
2025-07-27,LSC,ANF,Sky,116343,CLP
2025-07-04,SCL,IQQ,LATAM,128756,CLP
2025-07-20,PMC,CJC,JetSmart,149388,CLP
2025-07-31,IQQ,ANF,LATAM,89757,CLP
2025-07-11,IQQ,ANF,Sky,73221,CLP
2025-07-17,CJC,PMC,Sky,132439,CLP
2025-08-05,SCL,ANF,JetSmart,141822,CLP
2025-07-23,SCL,LSC,LATAM,119647,CLP
2025-07-31,PMC,LSC,JetSmart,107817,CLP
2025-07-07,ANF,IQQ,LATAM,83275,CLP
2025-07-21,ANF,LSC,JetSmart,100540,CLP
2025-07-13,ANF,IQQ,LATAM,58134,CLP
2025-08-09,LSC,SCL,JetSmart,38910,CLP
2025-07-16,CJC,IQQ,LATAM,107708,CLP
2025-07-24,SCL,ANF,Sky,25739,CLP
2025-07-29,LSC,PMC,Sky,140406,CLP
2025-07-06,PMC,ANF,LATAM,48031,CLP
2025-07-16,PMC,LSC,Sky,44097,CLP
2025-07-22,SCL,CJC,Sky,52159,CLP
2025-07-01,SCL,ANF,Sky,44809,CLP
2025-08-13,ANF,SCL,LATAM,85729,CLP
2025-07-18,PMC,CJC,JetSmart,67133,CLP
2025-08-03,IQQ,LSC,LATAM,100927,CLP
2025-08-06,SCL,LSC,JetSmart,75711,CLP
2025-07-15,IQQ,ANF,Sky,34035,CLP
2025-07-02,IQQ,SCL,JetSmart,26298,CLP
2025-08-04,CJC,PMC,LATAM,134821,CLP
2025-07-05,ANF,PMC,Sky,54293,CLP
2025-08-01,IQQ,PMC,LATAM,80645,CLP
2025-08-12,ANF,SCL,Sky,80208,CLP
2025-07-10,IQQ,PMC,JetSmart,29955,CLP
2025-07-19,ANF,CJC,Sky,40891,CLP
2025-07-07,LSC,ANF,LATAM,146642,CLP
2025-07-30,SCL,ANF,Sky,22173,CLP
2025-07-12,IQQ,ANF,Sky,23298,CLP
2025-07-27,PMC,CJC,JetSmart,31606,CLP
2025-08-05,IQQ,PMC,LATAM,39318,CLP
2025-08-10,SCL,PMC,LATAM,139910,CLP
2025-07-19,LSC,ANF,LATAM,33635,CLP
2025-07-17,SCL,LSC,JetSmart,125267,CLP
2025-07-24,ANF,IQQ,Sky,113490,CLP
2025-07-16,SCL,PMC,Sky,117408,CLP
2025-07-15,LSC,ANF,JetSmart,97221,CLP
2025-08-04,ANF,PMC,LATAM,138366,CLP
2025-07-22,PMC,CJC,LATAM,76225,CLP
2025-08-13,SCL,IQQ,Sky,94766,CLP
2025-07-16,ANF,CJC,LATAM,28984,CLP
2025-07-14,IQQ,ANF,JetSmart,62960,CLP
2025-08-04,PMC,SCL,Sky,58606,CLP
2025-08-07,SCL,CJC,Sky,57712,CLP
2025-08-09,CJC,LSC,Sky,119171,CLP
2025-07-06,LSC,CJC,JetSmart,110828,CLP
2025-08-15,LSC,SCL,LATAM,131151,CLP
2025-07-01,ANF,IQQ,Sky,72223,CLP
2025-07-27,ANF,CJC,Sky,53127,CLP
2025-08-15,LSC,IQQ,JetSmart,89140,CLP
2025-07-28,CJC,PMC,LATAM,78712,CLP
2025-07-13,SCL,PMC,LATAM,86064,CLP
2025-08-10,IQQ,SCL,LATAM,115139,CLP
2025-08-11,LSC,CJC,Sky,41797,CLP
2025-08-06,ANF,IQQ,Sky,66692,CLP
2025-08-04,IQQ,CJC,JetSmart,78404,CLP
2025-08-13,CJC,SCL,JetSmart,137509,CLP
2025-07-22,LSC,ANF,Sky,16897,CLP
2025-08-13,ANF,CJC,Sky,144089,CLP
2025-07-27,IQQ,LSC,Sky,16953,CLP
2025-08-11,ANF,IQQ,Sky,125638,CLP
2025-07-26,IQQ,ANF,JetSmart,87068,CLP
2025-07-18,ANF,CJC,JetSmart,51478,CLP
2025-08-12,SCL,PMC,Sky,79840,CLP
2025-08-05,IQQ,ANF,LATAM,95743,CLP
2025-07-08,CJC,LSC,Sky,35037,CLP
2025-07-08,LSC,PMC,JetSmart,27883,CLP
2025-07-12,ANF,IQQ,JetSmart,60285,CLP
2025-07-05,CJC,IQQ,LATAM,138536,CLP
2025-08-14,SCL,IQQ,LATAM,142736,CLP
2025-07-20,ANF,CJC,LATAM,60552,CLP
2025-08-05,CJC,SCL,JetSmart,121021,CLP
2025-08-10,CJC,SCL,Sky,107707,CLP
2025-08-06,ANF,LSC,LATAM,47968,CLP
2025-07-26,ANF,IQQ,Sky,18203,CLP
2025-08-13,ANF,LSC,Sky,50873,CLP
2025-07-29,PMC,SCL,JetSmart,78985,CLP
2025-08-09,CJC,SCL,LATAM,90198,CLP
2025-08-07,CJC,IQQ,LATAM,25466,CLP
2025-07-24,PMC,ANF,Sky,85850,CLP
2025-07-31,PMC,SCL,Sky,22070,CLP
2025-07-09,PMC,ANF,LATAM,54646,CLP
2025-07-11,IQQ,ANF,LATAM,90422,CLP
2025-07-23,CJC,SCL,LATAM,108460,CLP
2025-08-03,IQQ,LSC,LATAM,103373,CLP
2025-07-16,CJC,IQQ,Sky,148015,CLP
2025-08-05,SCL,LSC,Sky,133971,CLP
2025-08-05,IQQ,LSC,JetSmart,78624,CLP
2025-07-25,CJC,LSC,LATAM,133797,CLP
2025-07-28,ANF,CJC,Sky,31217,CLP
2025-08-01,PMC,IQQ,JetSmart,71587,CLP
2025-08-07,PMC,ANF,LATAM,30954,CLP
2025-07-11,PMC,SCL,JetSmart,80547,CLP
2025-08-03,LSC,IQQ,Sky,108754,CLP
2025-07-17,SCL,PMC,JetSmart,43306,CLP
2025-07-07,PMC,LSC,JetSmart,142967,CLP
2025-07-28,CJC,ANF,LATAM,80910,CLP
2025-07-01,IQQ,LSC,Sky,105602,CLP
2025-08-05,ANF,SCL,JetSmart,48857,CLP
2025-08-06,ANF,CJC,LATAM,22989,CLP
2025-07-10,CJC,IQQ,Sky,144114,CLP
2025-08-04,IQQ,LSC,LATAM,25796,CLP
2025-08-15,CJC,IQQ,LATAM,31643,CLP
2025-07-25,IQQ,LSC,LATAM,42087,CLP
2025-07-24,LSC,ANF,JetSmart,19951,CLP
2025-07-03,SCL,LSC,JetSmart,36961,CLP
2025-07-07,LSC,CJC,JetSmart,137944,CLP
2025-07-29,PMC,IQQ,LATAM,130078,CLP
2025-07-08,LSC,CJC,JetSmart,137539,CLP
2025-07-18,PMC,ANF,JetSmart,85374,CLP
2025-07-09,CJC,ANF,LATAM,139275,CLP
2025-07-21,CJC,SCL,LATAM,26029,CLP
2025-07-08,ANF,LSC,Sky,33032,CLP
2025-07-10,CJC,IQQ,JetSmart,98938,CLP
2025-07-14,LSC,PMC,LATAM,50573,CLP
2025-07-27,ANF,CJC,Sky,72775,CLP
2025-07-18,ANF,SCL,LATAM,103268,CLP
2025-07-19,IQQ,PMC,LATAM,144071,CLP
2025-08-01,IQQ,PMC,Sky,67031,CLP
2025-08-01,SCL,CJC,JetSmart,110195,CLP
2025-08-10,IQQ,PMC,JetSmart,104996,CLP
2025-08-08,PMC,SCL,LATAM,84262,CLP
2025-07-20,CJC,LSC,Sky,18027,CLP
2025-07-01,PMC,SCL,LATAM,24674,CLP
2025-07-11,ANF,PMC,JetSmart,105082,CLP
2025-07-25,PMC,IQQ,Sky,20002,CLP
2025-07-13,ANF,LSC,Sky,143628,CLP
2025-07-01,IQQ,CJC,JetSmart,90137,CLP
2025-08-12,IQQ,ANF,JetSmart,113314,CLP
2025-08-12,PMC,LSC,LATAM,90270,CLP
2025-08-09,CJC,IQQ,JetSmart,78671,CLP
2025-07-19,CJC,LSC,LATAM,118879,CLP
2025-07-21,ANF,LSC,LATAM,135726,CLP
2025-07-29,ANF,PMC,Sky,40230,CLP
2025-07-16,SCL,IQQ,Sky,121863,CLP
2025-07-09,PMC,SCL,JetSmart,75876,CLP
2025-07-23,CJC,ANF,JetSmart,86577,CLP
2025-07-17,SCL,LSC,Sky,52423,CLP
2025-07-31,CJC,IQQ,Sky,91553,CLP
2025-08-09,IQQ,ANF,JetSmart,64221,CLP
2025-07-04,SCL,PMC,LATAM,129258,CLP
2025-08-05,ANF,CJC,LATAM,119824,CLP
2025-07-16,IQQ,LSC,LATAM,48783,CLP
2025-07-12,PMC,CJC,JetSmart,145957,CLP
2025-07-30,IQQ,CJC,Sky,73014,CLP
2025-07-25,LSC,SCL,LATAM,141479,CLP
2025-07-09,LSC,CJC,LATAM,54709,CLP
2025-08-07,PMC,SCL,LATAM,102637,CLP
2025-07-30,LSC,CJC,JetSmart,115955,CLP
2025-07-18,SCL,ANF,Sky,76924,CLP
2025-07-15,IQQ,PMC,Sky,110559,CLP
2025-07-01,ANF,LSC,JetSmart,94278,CLP
2025-07-19,LSC,CJC,JetSmart,45905,CLP
2025-07-12,PMC,SCL,LATAM,53765,CLP
2025-07-24,IQQ,LSC,JetSmart,110999,CLP
2025-07-30,IQQ,ANF,LATAM,133754,CLP
2025-07-06,CJC,IQQ,LATAM,116678,CLP
2025-08-14,SCL,LSC,Sky,143535,CLP
2025-07-08,LSC,IQQ,LATAM,94929,CLP
2025-07-30,CJC,IQQ,Sky,79762,CLP
2025-07-20,ANF,SCL,LATAM,66540,CLP
2025-07-02,ANF,IQQ,LATAM,111702,CLP
2025-07-08,PMC,IQQ,LATAM,78432,CLP
2025-07-24,CJC,ANF,JetSmart,94720,CLP
2025-07-26,CJC,SCL,LATAM,30232,CLP
2025-08-07,IQQ,ANF,LATAM,101339,CLP
2025-08-07,LSC,SCL,JetSmart,132852,CLP
2025-08-02,IQQ,ANF,JetSmart,80579,CLP
2025-08-02,PMC,LSC,Sky,97910,CLP
2025-07-21,IQQ,LSC,Sky,143917,CLP
2025-07-08,ANF,IQQ,Sky,43964,CLP
2025-07-15,CJC,SCL,LATAM,109668,CLP
2025-07-24,PMC,CJC,LATAM,17283,CLP
2025-07-25,IQQ,CJC,LATAM,69838,CLP
2025-07-12,LSC,PMC,LATAM,146834,CLP
2025-08-08,SCL,CJC,Sky,76043,CLP
2025-08-02,LSC,PMC,Sky,73081,CLP
2025-07-12,PMC,LSC,JetSmart,48970,CLP
2025-08-03,SCL,CJC,LATAM,59874,CLP
2025-07-10,CJC,LSC,JetSmart,44964,CLP
2025-07-11,LSC,IQQ,JetSmart,92170,CLP
2025-07-20,SCL,PMC,LATAM,103086,CLP
2025-07-16,LSC,PMC,LATAM,80990,CLP
2025-08-11,CJC,IQQ,Sky,122204,CLP
2025-08-01,ANF,LSC,Sky,74031,CLP
2025-08-05,PMC,IQQ,JetSmart,114601,CLP
2025-07-17,IQQ,SCL,LATAM,65850,CLP
2025-07-13,CJC,PMC,LATAM,129203,CLP
2025-08-07,SCL,ANF,JetSmart,135843,CLP
2025-08-10,IQQ,PMC,Sky,83635,CLP
2025-07-09,SCL,CJC,LATAM,24075,CLP
2025-08-05,SCL,CJC,JetSmart,123433,CLP
2025-07-19,SCL,IQQ,Sky,124494,CLP
2025-08-14,LSC,ANF,LATAM,140681,CLP
2025-08-01,ANF,LSC,LATAM,95662,CLP
2025-07-29,PMC,IQQ,LATAM,98883,CLP
2025-07-13,CJC,PMC,JetSmart,66151,CLP
2025-07-02,PMC,ANF,LATAM,111561,CLP
2025-07-15,LSC,CJC,LATAM,45854,CLP
2025-07-02,SCL,LSC,JetSmart,135769,CLP
2025-07-16,LSC,PMC,JetSmart,44914,CLP
2025-07-24,LSC,PMC,Sky,52471,CLP
2025-07-21,LSC,CJC,LATAM,119575,CLP
2025-08-15,ANF,IQQ,JetSmart,18292,CLP
2025-07-24,LSC,ANF,Sky,130728,CLP
2025-07-10,ANF,IQQ,JetSmart,97006,CLP
2025-07-08,ANF,IQQ,JetSmart,96590,CLP
2025-08-15,ANF,IQQ,Sky,114320,CLP
2025-07-09,CJC,PMC,Sky,44200,CLP
2025-07-11,LSC,PMC,JetSmart,145969,CLP
2025-08-13,ANF,IQQ,LATAM,66550,CLP
2025-07-12,SCL,CJC,JetSmart,141687,CLP
2025-08-04,PMC,CJC,Sky,28819,CLP
2025-07-11,SCL,ANF,Sky,85438,CLP
2025-07-21,IQQ,SCL,Sky,79593,CLP
2025-08-06,IQQ,SCL,JetSmart,130949,CLP
2025-08-14,IQQ,CJC,LATAM,140978,CLP
2025-07-09,CJC,SCL,JetSmart,58686,CLP
2025-08-13,LSC,SCL,JetSmart,36375,CLP
2025-07-26,IQQ,LSC,LATAM,115007,CLP
2025-07-05,LSC,SCL,Sky,120468,CLP
2025-07-26,ANF,LSC,LATAM,21833,CLP
2025-07-29,ANF,IQQ,JetSmart,83497,CLP
2025-07-30,LSC,IQQ,JetSmart,83748,CLP
2025-08-10,LSC,SCL,Sky,35558,CLP
2025-08-04,ANF,PMC,LATAM,56052,CLP
2025-08-13,LSC,ANF,Sky,61840,CLP
2025-08-02,ANF,SCL,Sky,44647,CLP
2025-08-05,ANF,SCL,LATAM,83316,CLP
2025-07-20,ANF,IQQ,JetSmart,107482,CLP
2025-08-08,ANF,SCL,Sky,82916,CLP
2025-07-03,PMC,IQQ,JetSmart,23497,CLP
2025-07-13,LSC,IQQ,Sky,128603,CLP
2025-07-29,ANF,SCL,JetSmart,61458,CLP
2025-07-20,CJC,LSC,JetSmart,136833,CLP
2025-08-06,SCL,ANF,Sky,41922,CLP
2025-07-19,ANF,LSC,Sky,145512,CLP
2025-07-05,IQQ,LSC,JetSmart,114908,CLP
2025-08-06,CJC,IQQ,JetSmart,90913,CLP
2025-08-13,CJC,SCL,LATAM,20628,CLP
2025-07-20,ANF,SCL,JetSmart,19638,CLP
2025-08-07,CJC,ANF,Sky,112737,CLP
2025-08-12,CJC,LSC,Sky,109428,CLP
2025-07-09,ANF,CJC,JetSmart,68051,CLP
2025-07-26,SCL,LSC,LATAM,52444,CLP
2025-08-11,IQQ,ANF,JetSmart,15343,CLP
2025-07-14,PMC,ANF,LATAM,62105,CLP
2025-07-07,SCL,IQQ,JetSmart,39499,CLP
2025-07-08,LSC,ANF,JetSmart,109585,CLP
2025-07-24,ANF,CJC,Sky,59844,CLP
2025-07-23,IQQ,SCL,JetSmart,131363,CLP
2025-08-13,ANF,CJC,LATAM,91641,CLP
2025-07-05,PMC,LSC,JetSmart,133410,CLP
2025-07-14,SCL,IQQ,LATAM,58608,CLP
2025-07-09,CJC,ANF,LATAM,108654,CLP
2025-08-01,IQQ,PMC,Sky,55626,CLP
2025-07-08,IQQ,LSC,Sky,77415,CLP
2025-08-05,IQQ,PMC,Sky,15559,CLP
2025-08-05,PMC,ANF,Sky,120097,CLP
2025-07-29,CJC,PMC,JetSmart,90301,CLP
2025-07-05,SCL,IQQ,JetSmart,73756,CLP
2025-08-06,ANF,LSC,LATAM,68693,CLP
2025-08-03,SCL,IQQ,LATAM,17413,CLP
2025-07-30,LSC,IQQ,JetSmart,67260,CLP
2025-07-10,SCL,ANF,Sky,78146,CLP
2025-08-13,IQQ,SCL,Sky,80765,CLP
2025-07-11,ANF,LSC,JetSmart,35487,CLP
2025-07-08,LSC,CJC,LATAM,54612,CLP
2025-08-15,LSC,ANF,LATAM,141289,CLP
2025-08-06,SCL,CJC,JetSmart,69296,CLP
2025-07-18,PMC,ANF,Sky,85764,CLP
2025-07-27,ANF,PMC,JetSmart,144084,CLP
2025-07-26,CJC,ANF,JetSmart,63916,CLP
2025-07-09,ANF,LSC,LATAM,130213,CLP
2025-07-18,SCL,IQQ,JetSmart,63923,CLP
2025-07-18,LSC,PMC,Sky,53558,CLP
2025-07-27,CJC,SCL,LATAM,63861,CLP
2025-07-17,PMC,LSC,Sky,94108,CLP
2025-08-04,PMC,LSC,JetSmart,87984,CLP
2025-07-23,IQQ,LSC,JetSmart,76939,CLP
2025-08-05,IQQ,LSC,Sky,28987,CLP
2025-07-01,ANF,PMC,JetSmart,51081,CLP
2025-07-28,PMC,IQQ,JetSmart,133842,CLP
2025-07-16,SCL,IQQ,JetSmart,75237,CLP
2025-07-22,IQQ,LSC,JetSmart,50856,CLP
2025-07-29,SCL,PMC,LATAM,77983,CLP
2025-08-14,ANF,CJC,LATAM,71146,CLP
2025-07-27,CJC,SCL,Sky,98794,CLP
2025-07-18,LSC,CJC,LATAM,49436,CLP
2025-07-13,IQQ,ANF,LATAM,106408,CLP
2025-08-12,PMC,LSC,Sky,35473,CLP
2025-08-10,ANF,IQQ,Sky,110613,CLP
2025-07-05,ANF,PMC,Sky,69618,CLP
2025-08-15,IQQ,SCL,Sky,146988,CLP
2025-07-10,ANF,CJC,LATAM,112537,CLP
2025-07-24,SCL,LSC,JetSmart,145468,CLP
2025-07-26,LSC,SCL,LATAM,86911,CLP
2025-07-16,PMC,ANF,LATAM,43834,CLP
2025-07-21,PMC,SCL,Sky,49270,CLP
2025-07-08,PMC,LSC,JetSmart,75806,CLP
2025-07-16,LSC,PMC,LATAM,82991,CLP
2025-08-14,LSC,ANF,LATAM,145021,CLP
2025-08-15,SCL,IQQ,Sky,115615,CLP
2025-07-25,IQQ,ANF,LATAM,63269,CLP
2025-08-07,PMC,SCL,Sky,59858,CLP
2025-08-14,PMC,ANF,Sky,41318,CLP
2025-08-15,LSC,ANF,JetSmart,76869,CLP
2025-08-08,SCL,IQQ,LATAM,89170,CLP
2025-07-16,SCL,ANF,LATAM,56304,CLP
2025-08-10,CJC,SCL,JetSmart,146330,CLP
2025-07-21,IQQ,CJC,JetSmart,80076,CLP
2025-07-29,IQQ,SCL,Sky,75349,CLP
2025-07-31,PMC,CJC,LATAM,66741,CLP
2025-08-15,SCL,CJC,JetSmart,86533,CLP
2025-07-03,LSC,PMC,JetSmart,88423,CLP
2025-07-20,LSC,CJC,Sky,53961,CLP
2025-08-15,LSC,PMC,LATAM,36395,CLP
2025-08-10,ANF,CJC,JetSmart,25182,CLP
2025-07-26,SCL,IQQ,LATAM,118212,CLP
2025-08-10,IQQ,PMC,LATAM,141475,CLP
2025-07-23,SCL,CJC,JetSmart,28823,CLP
2025-07-19,ANF,CJC,LATAM,97838,CLP
2025-07-14,ANF,LSC,LATAM,53285,CLP
2025-07-24,PMC,SCL,LATAM,66879,CLP
2025-08-12,PMC,LSC,JetSmart,59258,CLP
2025-07-13,CJC,IQQ,JetSmart,35761,CLP
2025-07-27,PMC,ANF,JetSmart,149291,CLP
2025-08-07,CJC,IQQ,Sky,109020,CLP
2025-07-25,ANF,LSC,LATAM,141387,CLP
2025-07-09,SCL,ANF,LATAM,75546,CLP
2025-07-05,IQQ,PMC,JetSmart,26745,CLP
2025-07-18,LSC,ANF,Sky,75573,CLP
2025-07-18,CJC,SCL,Sky,49748,CLP
2025-07-07,SCL,IQQ,Sky,146566,CLP
2025-07-15,ANF,LSC,Sky,115409,CLP
2025-07-07,LSC,CJC,LATAM,49175,CLP
2025-08-04,LSC,CJC,JetSmart,34208,CLP
2025-08-12,LSC,CJC,Sky,96611,CLP
2025-08-14,LSC,CJC,LATAM,63916,CLP
2025-07-01,SCL,ANF,LATAM,71653,CLP
2025-08-04,CJC,ANF,JetSmart,53044,CLP
2025-07-03,PMC,SCL,JetSmart,139627,CLP
2025-07-22,ANF,IQQ,LATAM,45560,CLP
2025-07-20,SCL,LSC,LATAM,29190,CLP
2025-07-05,CJC,LSC,JetSmart,44455,CLP
2025-07-19,PMC,CJC,JetSmart,100093,CLP
2025-07-19,CJC,SCL,JetSmart,142497,CLP
2025-08-10,IQQ,LSC,JetSmart,72327,CLP
2025-08-03,IQQ,SCL,Sky,60993,CLP
2025-08-02,PMC,SCL,Sky,42746,CLP
2025-07-06,ANF,IQQ,Sky,41649,CLP
2025-07-03,IQQ,PMC,JetSmart,101988,CLP
2025-08-02,PMC,LSC,LATAM,73707,CLP
